GTIN,Manufacturer Name,Brand,Volume,Volume Code,namePublicLong,namePublicShort,functionalName,typePackaging,useableUnits,ratioAlcohol,packagingInformationList,countryOfOriginList,kind,varietalDesignationList,productbenefits,vineyardRegion,vintage
00087872638029,San Antonio Winery Inc.,Stella Rosa,187.0,mL,Stella Rosa Imperiale Black Lux Sparkling Red Wine 2Pk/187 ml,"Stella Rosa Black Lux is a proprietary blend of several red grape varietals including Brachetto. e. The Riboli family uses this technique to capture the fresh flavors of blackberry, blueberry, and raspberry. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. It is not cloying or heavy. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all natural, fruit-forward cocktail.",,PACK,12,6.5,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872633956,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Tropical Mango Semi-Sweet White Wine 750 ml,"Stella Rosa Tropical Mango Semi-Sweet White Wine is a propriety blend produced primarily from the Muscat Canelli grape with other varietals. The wine is combined with natural flavors of ripe mango and exotic passion fruit. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail. 90 points Gold Medal Winner and Best Buy on Tastings.com!",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other White,,Piedmont,2023.0
00087872230087,San Antonio Winery Inc.,San Antonio,750.0,mL,San Antonio Port Red Wine 750 ml,"San Antonio Port has a ruby color with tawny hues and ripe flavors of raisin and prune. San Antonio is one of the last wineries to specialize in the production of fine dessert wines. These wines serve multiple purposed. They can be served as dessert beverages, and they are ideal as flavor ingredients for food preparation in both home and restaurant kitchens.",,PACK,12,18.0,,USA,"Wine, champagne & sparkling wine",Other Red,,California,2023.0
00087872683258,San Antonio Winery Inc.,Stella Rosa,250.0,mL,Stella Rosa Peach Semi-Sweet White Wine 2Pk/250 ml,"Stella Rosa Peach Semi-Sweet White Wine is a proprietary blend primarily from the Moscato grape with various other varietals. The wine is then combined with all-natural flavors of peach to create a delicious and refreshing experience. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail. 91 point Gold Medal Winner and Best Buy on Tastings.com!",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other White,,Piedmont,2023.0
00087872643122,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Ruby Rose Grapefruit Semi-Sweet Rose Wine 750 ml,"Stella Rosa Semi-Sparkling Ruby Rose Grapefruit is a proprietary blend of several white grape varietals including Malvasia, Moscato, and a touch of Barbara for color. The wine has natural flavors of grapefruit that are created using a distillation process of Italian grapefruits grown in southern Italy. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. Serve chilled by the glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail.",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872634311,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Imperiale Rosso Lux Sparkling Red Wine 750 ml,"Stella Rosa Rosso Lux Sparkling Red Wine is a proprietary blend of several Italian red grape varietals including Brachetto. The wine is then combined with natural flavors of strawberries and redberries to create a delicious and refreshing experience. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. It is not cloying or heavy. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all natural, fruit-forward cocktail.",,PACK,12,6.5,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872683234,San Antonio Winery Inc.,Stella Rosa,250.0,mL,Stella Rosa Black Semi-Sweet Red Wine 2Pk/250 ml,"Stella Rosa Black Semi-Sweet Red Wine is a proprietary blend of several Italian red grape varietals including Brachetto. The wine is then combined with all-natural flavors of ripe blackberry, blueberry, and raspberry to create a delicious and refreshing experience. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail. 90 point Gold Medal Winner on Tastings.com!",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872244954,San Antonio Winery Inc.,Riboli Family,750.0,mL,Riboli Family Napa Valley Cabernet Sauvignon (100 Year) Red Wine 750 ml,"From the heart of Rutherford, this hearty red blends in 6% Petit Verdot. Soft, smooth and ripely
full bodied, it offers a wealth of spicy red fruit and classic characteristics of dried herb and pencil shavings. It is well integrated and in balance despite its bold grasp of power.",,PACK,12,15.1,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,California,2023.0
00087872683173,San Antonio Winery Inc.,Stella Rosa,250.0,mL,Stella Rosa Tropical Mango Semi-Sweet White Wine 2Pk/250 ml,"Stella Rosa Tropical Mango Semi-Sweet White Wine is a propriety blend produced primarily from the Muscat Canelli grape with other varietals. The wine is combined with natural flavors of ripe mango and exotic passion fruit. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all natural, fruit-forward cocktail. 90 points Gold Medal Winner and Best Buy on Tastings.com",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other White,,Piedmont,2023.0
00087872634205,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Blackberry Semi-Sweet Red Wine 750 ml,"Stella Rosa Blackberry Semi-Sweet Red Wine is a proprietary blend of several red grape varietals. The wine is combined with natural flavors of luscious, vine-ripened blackberry distillates & purée. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. It is not cloying or heavy. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail.",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872630832,San Antonio Winery Inc.,Stella Rosa,20.0,L,Stella Rosa Rosso Semi-Sweet Red Wine 20L Keg,"Stella Rosa Rosso Semi-Sweet Red Wine is a proprietary blend of several red grape varietals including Brachetto. The wine is then combined with all-natural flavors of strawberry and red berries to create a delicious and refreshing experience. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all natural, fruit-forward cocktail. 90 points Gold Medal Winner and Best Buy on Tastings.com",,EACH,1,5.5,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872638128,San Antonio Winery Inc.,Stella Rosa,187.0,mL,Stella Rosa Imperiale Moscato Rose Sparkling Rose Wine 2Pk/187 ml,"Stella Rosa Imperiale Moscato Rose is one of the world’s highest-quality Moscato Rosés. The prized grapes are selected from specific family-cultivated vineyards in and around the commune of Asti. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. It is not cloying or heavy. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all natural, fruit-forward cocktail.",,PACK,12,9.5,,USA,"Wine, champagne & sparkling wine",Moscato,,Piedmont,2023.0
03486742322353,NOMINE RENARD SA,Nomine-Renard,1.5,L,Nomine-Renard Brut Champagne Sparkling Wine 1.5L,"Nomine-Renard Brut is a blend of 40% Chardonnay, 30% Pinot Noir and 30% Pinot Meunier. 75% of wine from 3 years old and 25% of reserve wine. From the youngest to the oldest plots up to 70 years old, the average age of our vineyard is 35 years old. Fresh and elegant with lots of minerality and citrus fruit aromas. Ideal for aperitif or to combine with fresh fish or smoked salmon.",,PACK,3,12.0,,USA,"Wine, champagne & sparkling wine",Champagne,,Burgundy,2023.0
00087872634014,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Imperiale Black Lux Sparkling Red Wine 750 ml,"Stella Rosa Imperiale Black Lux Sparkling Red Wine is a proprietary blend of several red grape varietals including Brachetto.  The Riboli family uses this technique to capture the fresh flavors of blackberry, blueberry, and raspberry. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. It is not cloying or heavy. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail.",,PACK,12,6.5,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872638159,San Antonio Winery Inc.,Stella Rosa,187.0,mL,Stella Rosa Pink Semi-Sweet Rose Wine 2Pk/187 ml,"Stella Rosa Pink Semi-Sweet Rosé Wine is a propriety blend produced primarily from the Moscato grape with various other varietals. This blend results in a vibrant pink characteristic and flavors of strawberry and rose petals.Serve chilled by-the-glass, pour over ice, or mix with your favorite
spirit for an all natural, fruit-forward cocktail.",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872638227,San Antonio Winery Inc.,Stella Rosa,187.0,mL,Stella Rosa Imperiale Prosecco DOC Sparkling White Wine 2Pk/187 ml,"The northeastern province of Veneto is home to Stella Rosa Prosecco DOC, a high-quality sparkler with a hint of sweetness. The prized Glera grapes are selected from specific familycultivated vineyards in the hills of Treviso. Its natural acidity and low pH strike the perfect balance with the wine’s inherent sweetness. It is not cloying or heavy. Serve chilled by-the-glass, pour over ice, or mix with your favorite spirit for an all natural, fruit-forward cocktail.",,PACK,12,11.0,,USA,"Wine, champagne & sparkling wine",,,Piedmont,2023.0
00087872638425,San Antonio Winery Inc.,Stella Rosa,750.0,mL,Stella Rosa Watermelon Semi-Sweet Rose Wine 750 ml,"Stella Rosa Watermelon Semi-Sweet Rose Wine is a proprietary blend of several white grape varietals including White Moscato (an indigenous grape variety from Piedmont), and a touch of barbera for color. The wine has natural flavors of watermelon that are created using a distillation process of Italian fruits grown in southern Italy. Serve chilled by the glass, pour over ice, or mix with your favorite spirit for an all-natural, fruit-forward cocktail.",,PACK,12,5.0,,USA,"Wine, champagne & sparkling wine",Other Red,,Piedmont,2023.0
00087872847018,San Antonio Winery Inc.,Highlands 41,750.0,mL,Highlands 41 Monterey Chardonnay White Wine 750 ml,"The Highlands 41 Chardonnay White Wine comes from two estate vineyards in the Monterey appellation, Rancho Soledad and Loma Vista. Monterey is known for an extremely cool climate, with morning fog and afternoon breezes that allow for full development of ripe fruit flavors alongside the preservation of balanced acidity. This refreshing wine shows beautiful flavors of tropical fruit, grapefruit and zesty lime. With a spicy mid palate and a touch of minerality, the wine’s natural acidity brings it to a crisp, cool, satisfying finish.",,EACH,12,14.5,,USA,"Wine, champagne & sparkling wine",Chardonnay,,Central Valley,2022.0
00087872055000,San Antonio Winery Inc.,Maddalena,750.0,mL,Maddalena Paso Robles Cabernet Sauvignon Red Wine 750 ml,"Maddalena Cabernet Sauvignon Red Wine comes from the best lots that our estate vineyards have to offer. The wines are matured in a selection of hand-crafted French and American oak barrels. Maddalena Cabernet Sauvignon shows ripe red fruit, including raspberry, plum, and spicy black cherry. Barrel aging contributes notes of vanilla, caramel, and oak spice. Maddalena Cabernet Sauvignon is extremely food friendly, our Cabernet Sauvignon pairs well with a range of dishes. Enjoy with grilled steaks as well as hearty pastas.  Our Paso Robles vineyard is certified sustainable by CSWA.",,EACH,12,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,Central Valley,2022.0
00087872057097,San Antonio Winery Inc.,Maddalena,750.0,mL,Maddalena Monterey Riesling White Wine 750 ml,"In creating Maddalena Riesling, the alcoholic fermentation is stopped before the yeast has converted all the natural grape sugar into alcohol. In doing so, this arrested fermentation allows the natural sweetness of the wine to be maintained. Maddalena Riesling reveals aromas of apricot, honey, and wildflowers. The rich mouth greets the palate with fresh fruit flavors of pear and green apple. Quality begins in the vineyards. The Riboli Family established estate vineyards in Paso Robles in order to ensure the ultimate level of grape quality. Fully mature grapes concentrate ripe flavors and aromas. Our Paso Robles and Monterey vineyards are certified sustainable by CSWA.",,EACH,12,11.5,,USA,"Wine, champagne & sparkling wine",Riesling,,Central Valley,2019.0
00087872849319,San Antonio Winery Inc.,Highlands 41,750.0,mL,Highlands 41 Paso Robles Black Granite Red Blend Wine 750 ml,"The Highlands 41 Black Granite Red Wine is a fascinating blend of red varietals sourced from our estate vineyards in Paso Robles. Zinfandel and Petite Sirah form the foundation of this wine, grown in our Creston Highlands Vineyard located in the rolling hills of the northeastern section of the Creston District AVA. With bright color and high fruit intensity, our Black Granite shows lively flavors of raspberry, blackberry and plum with warm notes of spice, brown sugar and vanilla. This is an approachable, well-integrated wine with long, soft tannins and a smooth finish.",,EACH,12,14.5,,USA,"Wine, champagne & sparkling wine",Other Red,,Central Valley,2021.0
00087872843294,San Antonio Winery Inc.,Highlands 41,750.0,mL,Highlands 41 Paso Robles Cabernet Sauvignon Red Wine 750 ml,"Highlands 41 Cabernet Sauvignon  is a single vineyard wine from our Creston Highlands Vineyard in the Paso Robles appellation. Aged in small oak barrels for 10 months, this deeply colored Cabernet Sauvignon exhibits a fountain of blueberry, blackberry and other mature fruits that give the wine a rich, concentrated mouthfeel. Round on the mid-palate, the wine has soft, well-integrated tannins, balanced acidity and a spicy finish that lasts and lasts. Paso Robles winery solar panels provide 100% of the needed electricity, and wastewater is effectively reclaimed and recycled for additional uses.",,EACH,12,14.5,,USA,"Wine, champagne & sparkling wine",Cabernet Sauvignon,,Central Valley,2022.0
