GTIN,Manufacturer Name,Brand,Volume,Volume Code,Name Public Long,Name Public Short,Functional Name,Packaging Type Code,Useable Units,Ratio Alcohol,Packaging Information,Country of Origin,Alcohol Kind
00089000014231,Sazerac Company Inc.,Mr. Boston,750.0,mL,Mr. Boston Vodka Screwdriver Cocktail 750ml 22 Proof,Mr B Vka Scrwdrvr 750ml 22Pf,Cocktails,EACH,1,11.0,,USA,"Punch, Cocktail & Premix"
00089000650064,Sazerac Company Inc.,Barton,1.0,L,Barton Long Island Iced Tea 1l 42 Proof,Barton LIIT 1l 42Pf,Cocktails,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00088004047306,Sazerac Company Inc.,Chi-Chi's,187.0,mL,Chi-Chi's 4 Pack Wine-Based Original Margarita 187ml 20 Proof,Chi 4Pk Wne Org Mrg 187ml 20Pf,Specialty,PACK,4,10.0,,USA,"Punch, Cocktail & Premix"
00088004041052,Sazerac Company Inc.,Chi-Chi's,1.75,L,Chi-Chi's Pink Lemonade Margarita 1.75l 25 Proof,Chi Pink Lem Mrg 1.75l 25Pf,Cocktails,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00086024008086,Sazerac Company Inc.,Margaritaville,1.75,L,Margaritaville Classic Lime Margarita 1.75l 19.9 Proof,Mvlle Classic Lime Mrg 1.75l 19.9Pf,Cocktails,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00088004037871,Sazerac Company Inc.,The Club,200.0,mL,The Club Vodka Martini 200ml Can 40 Proof,The Club Vdka Mrtni 200ml Can 40Pf,Cocktails,EACH,1,20.0,,USA,"Punch, Cocktail & Premix"
00089000650019,Sazerac Company Inc.,Barton,750.0,mL,Barton Long Island Iced Tea 750ml 42 Proof,Barton LIIT 750ml 42Pf,Cocktails,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00080660018812,Sazerac Company Inc.,Chi-Chi's,750.0,mL,Chi-Chi's Original Margarita Cocktail 750ml Traveler Bottle 20 Proof,ChiChi Org Mrg 750ml Trav Btl 20Pf,Cocktails,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00086024008253,Sazerac Company Inc.,Margaritaville,1.75,L,Margaritaville Mango Margarita 1.75l 19.9 Proof,Mvlle Mng Mrg 1.75l 19.9Pf,Cocktails,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00080660018829,Sazerac Company Inc.,Chi-Chi's,750.0,mL,Chi-Chi's Skinny Margarita Cocktail 750ml Traveler Bottle 20 Proof,ChiChi Skny Mrg 750ml Trav Btl 20Pf,Cocktails,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00080660640051,Sazerac Company Inc.,Barton,750.0,mL,Barton Long Island Iced Tea 750ml 75 Proof,Barton LIIT 750ml 75Pf,Cocktails,EACH,1,37.5,,USA,"Punch, Cocktail & Premix"
00088004035723,Sazerac Company Inc.,Barton,750.0,mL,Barton Long Island Iced Tea 750ml 42 Proof,Barton LIIT 750ml 42Pf,Cocktails,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00088004037840,Sazerac Company Inc.,The Club,200.0,mL,The Club Margarita 200ml Can 20 Proof,The Club Mrg 200ml Can 20Pf,Cocktails,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00080660011455,Sazerac Company Inc.,Chi-Chi's,1.5,L,Chi-Chi's Wine-Based Gold Margarita 1.5l 25 Proof,ChiChi Wne Gold Mrg 1.5l 25Pf,Cocktails,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00088004043193,Sazerac Company Inc.,The Club,200.0,mL,The Club Cocktails Moscow Mule 200ml Can 20 Proof,The Club Moscow Mule 200ml Can 20Pf,Cocktails,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00089000650033,Sazerac Company Inc.,Barton,200.0,mL,Barton Long Island Iced Tea Cocktail 200ml 42 Proof,Barton LIIT Cocktail 200ml 42Pf,Cocktails,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00080660011486,Sazerac Company Inc.,Chi-Chi's,1.5,L,Chi-Chi's Wine-Based Mango Margarita 1.5l 20 Proof,Chi Wne Mng Mrg 1.5l 20Pf,Cocktails,EACH,1,10.0,,USA,"Punch, Cocktail & Premix"
00086024008406,Sazerac Company Inc.,Margaritaville,1.75,L,Margaritaville Passion Fruit Margarita 1.75l 19.9 Proof,Mvlle Psnfrt Mrg 1.75l 19.9Pf,Cocktails,EACH,1,9.95,,USA,"Punch, Cocktail & Premix"
00089000650002,Sazerac Company Inc.,Barton,1.75,L,Barton Long Island Iced Tea 1.75l 42 Proof,Barton LIIT 1.75l 42Pf,Cocktails,EACH,1,21.0,,USA,"Punch, Cocktail & Premix"
00088004049690,Sazerac Company Inc.,The Club,200.0,mL,The Club Cape Cod 4pk 200ml 30 Proof,The Club Cape Cod 4pk 200ml,,PACK,4,15.0,,USA,"Punch, Cocktail & Premix"
00852313004875,XYZ Beverage LLC,PRESS,72.0,fl. oz,"PRESS Premium Hard Seltzer Pomegranate Ginger Malt Beverage, 6 pk 12 fl oz Cans, 4.0% ABV",PRESS Premium Hard Seltzer Pomegranate Ginger Malt Beverage,Hard Seltzer,EACH,6,4.0,,USA,"Punch, Cocktail & Premix"
00033544000397,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Blackberry-Citrus Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Blackberry-Citrus Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001905,Constellation Brands,Corona Hard Seltzer,24.0,fl. oz,"Corona Hard Seltzer Blueberry-Acai Gluten Free, 24 fl oz Can, 4.5% ABV",Corona Hard Seltzer Blueberry-Acai Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00852313004844,XYZ Beverage LLC,PRESS,72.0,fl. oz,"PRESS Premium Hard Seltzer Blackberry Hibiscus Malt Beverage, 6 pk 12 fl oz Cans, 4.0% ABV",PRESS Premium Hard Seltzer Blackberry Hibiscus Malt Beverage,Hard Seltzer,EACH,6,4.0,,USA,"Punch, Cocktail & Premix"
00033544001462,Constellation Brands,Corona Hard Seltzer,24.0,fl. oz,"Corona Hard Seltzer Seltzerita Classic Lime Gluten Free, 24 fl oz Can, 6.0% ABV",Corona Hard Seltzer Classic Lime Gluten Free,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00033544001479,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Seltzerita Mango Gluten Free, 12 fl oz Can, 6.0% ABV",Corona Hard Seltzer Mango Gluten Free,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00852313004103,XYZ Beverage LLC,PRESS,288.0,fl. oz,"PRESS Premium Hard Seltzer Blackberry, Pom Ginger, Lime Lemon, Grapefruit Variety Pk Malt Beverage, 24 pk 12 fl oz Cans, 4.0% ABV","PRESS Premium Hard Seltzer Blackberry, Pom Ginger, Lime Lemon, Grapefruit Variety Pk Malt Beverage",Hard Seltzer,EACH,24,4.0,,USA,"Punch, Cocktail & Premix"
00033544001691,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Mandarin-Starfruit Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Mandarin-Starfruit Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00852313004868,XYZ Beverage LLC,PRESS,72.0,fl. oz,"PRESS Premium Hard Seltzer Grapefruit Cardamom Malt Beverage, 6 pk 12 fl oz Cans, 4.0% ABV",PRESS Premium Hard Seltzer Grapefruit Cardamom Malt Beverage,Hard Seltzer,EACH,6,4.0,,USA,"Punch, Cocktail & Premix"
00852313004929,XYZ Beverage LLC,PRESS,144.0,fl. oz,"PRESS Premium Hard Seltzer Apple, Pear, Lingonberry, Pineapple Variety Pk Malt Beverage, 12 pk 12 fl oz Cans, 4.0% ABV","PRESS Premium Hard Seltzer Apple, Pear, Lingonberry, Pineapple Variety Pk Malt Beverage",Hard Seltzer,EACH,12,4.0,,USA,"Punch, Cocktail & Premix"
00852313004905,XYZ Beverage LLC,PRESS,16.0,fl. oz,"PRESS Premium Hard Seltzer Pomegranate Ginger Malt Beverage, 16 fl oz Can, 4.0% ABV",PRESS Premium Hard Seltzer Pomegranate Ginger Malt Beverage,Hard Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00033544000663,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Raspberry-Lemon Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Raspberry-Lemon Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00852313004851,XYZ Beverage LLC,PRESS,72.0,fl. oz,"PRESS Premium Hard Seltzer Lime Lemongrass Malt Beverage, 6 pk 12 fl oz Cans, 4.0% ABV",PRESS Premium Hard Seltzer Lime Lemongrass Malt Beverage,Hard Seltzer,EACH,6,4.0,,USA,"Punch, Cocktail & Premix"
00033544001554,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Seltzerita Peach Gluten Free, 12 fl oz Can, 6.0% ABV",Corona Hard Seltzer Peach Gluten Free,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00852313004837,XYZ Beverage LLC,PRESS,144.0,fl. oz,"PRESS Premium Hard Seltzer Blackberry, Pom Ginger, Lime Lemon, Grapefruit Variety Pk Malt Beverage, 12 pk 12 fl oz Cans, 4.0% ABV","PRESS Premium Hard Seltzer Blackberry, Pom Ginger, Lime Lemon, Grapefruit Variety Pk Malt Beverage",Hard Seltzer,EACH,12,4.0,,USA,"Punch, Cocktail & Premix"
00033544001714,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Strawberry-Kiwi Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Strawberry-Kiwi Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001493,Constellation Brands,Corona Hard Seltzer,144.0,fl. oz,"Corona Hard Seltzer Seltzerita Variety Pack Gluten Free, 12 pk 12 fl oz Cans, 6.0% ABV",Corona Hard Seltzer Variety Pack Gluten Free,Hard Seltzer,EACH,12,6.0,,USA,"Punch, Cocktail & Premix"
00852313004912,XYZ Beverage LLC,PRESS,16.0,fl. oz,"PRESS Premium Hard Seltzer Blackberry Hibiscus Malt Beverage, 16 fl oz Can, 4.0% ABV",PRESS Premium Hard Seltzer Blackberry Hibiscus Malt Beverage,Hard Seltzer,EACH,1,4.0,,USA,"Punch, Cocktail & Premix"
00851386006106,Durham Distillery,Durham Distillery,48.0,fl. oz,"Durham Distillery Cucumber Vodka Soda Gluten-Free Canned Cocktail, 4 pk 355 mL Cans, 8.0% ABV",Durham Distillery Cucumber Vodka Soda Gluten-Free Canned Cocktail,Premixed Cocktail,EACH,4,8.0,,USA,"Punch, Cocktail & Premix"
00033544001455,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Seltzerita Classic Lime Gluten Free, 12 fl oz Can, 6.0% ABV",Corona Hard Seltzer Classic Lime Gluten Free,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00033544001684,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Spicy Pineapple Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Spicy Pineapple Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00852313004936,XYZ Beverage LLC,PRESS,144.0,fl. oz,"PRESS Premium Hard Seltzer Blackberry Hibiscus Malt Beverage, 12 pk 12 fl oz Cans, 4.0% ABV",PRESS Premium Hard Seltzer Blackberry Hibiscus Malt Beverage,Hard Seltzer,EACH,12,4.0,,USA,"Punch, Cocktail & Premix"
00033544001424,Constellation Brands,Modelo Ranch Water,12.0,fl. oz,"Modelo Ranch Water, 12 fl oz Can, 4.5% ABV",Modelo Ranch Water Spiked Sparkling Water,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001486,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Seltzerita Strawberry Gluten Free, 12 fl oz Can, 6.0% ABV",Corona Hard Seltzer Strawberry Gluten Free,Hard Seltzer,EACH,1,6.0,,USA,"Punch, Cocktail & Premix"
00033544001660,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Citrus-Lime Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Citrus-Lime Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00033544001677,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Watermelon-Lime Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Watermelon-Lime Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00617768281352,Constellation Brands,SVEDKA,48.02,fl. oz,"SVEDKA Strawberry Lemonade Vodka Soda Canned Cocktail, 4 pk 355 mL Cans, 8.0% ABV",SVEDKA Strawberry Lemonade Vodka Soda Canned Cocktail,Premixed Cocktail,EACH,4,8.0,,USA,"Punch, Cocktail & Premix"
00852313004943,XYZ Beverage LLC,PRESS,144.0,fl. oz,"PRESS Premium Hard Seltzer Pomegranate Ginger Malt Beverage, 12 pk 12 fl oz Cans, 4.0% ABV",PRESS Premium Hard Seltzer Pomegranate Ginger Malt Beverage,Hard Seltzer,EACH,12,4.0,,USA,"Punch, Cocktail & Premix"
00851386006090,Durham Distillery,Durham Distillery,48.0,fl. oz,"Durham Distillery Conniption American Dry Gin & Tonic Canned Cocktail, 4 pk 355 mL Cans, 8.0% ABV",Durham Distillery Conniption American Dry Gin & Tonic Canned Cocktail,Premixed Cocktail,EACH,4,8.0,,USA,"Punch, Cocktail & Premix"
00033544001707,Constellation Brands,Corona Hard Seltzer,12.0,fl. oz,"Corona Hard Seltzer Blueberry-Acai Gluten Free, 12 fl oz Can, 4.5% ABV",Corona Hard Seltzer Blueberry-Acai Gluten Free,Hard Seltzer,EACH,1,4.5,,USA,"Punch, Cocktail & Premix"
00089540520575,Pernod Ricard,Malibu Premixed Cocktails,1.75,L,"Malibu Ready to Serve Cocktail Blue Hawaiian 1.75L, 25 Proof","A real slice of island life, our Malibu Blue Hawaiian pre-mixed pouch blends coconut, pineapple and cherry flavors with classic Caribbean rum.",,EACH,1,12.5,,USA,"Punch, Cocktail & Premix"
00840245600098,Jack Daniel's,Jack Daniel's Country Cocktail Malt Watermelon Punch,5.0,oz,"Jack Daniel's Country Cocktails Watermelon Punch, 23.5 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00840245600043,Pabst Brewing Company,El Jimador Flavored Malt Variety Pack,12.0,PK,"El Jimador Variety Pack, 12 Pack, 12 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,12,5.9,,USA,"Punch, Cocktail & Premix"
00082184000915,Jack Daniel's,Jack Daniel's Country Cocktail Malt Watermelon Punch,16.0,oz,"Jack Daniel's Country Cocktails Watermelon Punch, 16 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00082184264935,Jack Daniel's,Jack Daniel's Country Cocktail Malt Cherry Limeade,6.0,PK,"Jack Daniel's Country Cocktails Cherry Limeade, 6 Pack, 10 fl oz Bottles",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,6,4.8,,USA,"Punch, Cocktail & Premix"
00082184004333,Jack Daniel's,Jack Daniel's Country Cocktail Malt Southern Peach,5.0,oz,"Jack Daniel's Country Cocktails Southern Peach, 23.5 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00840245600050,Jack Daniel's,Jack Daniel's Country Cocktail Malt Variety Pack,12.0,PK,"Jack Daniel's Country Cocktails Variety Pack, 12 Pack, 10 fl oz Bottles",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,12,4.8,,USA,"Punch, Cocktail & Premix"
00840245600067,Jack Daniel's,Jack Daniel's Country Cocktail Malt Variety Pack,8.0,PK,"Jack Daniel's Country Cocktails Variety Pack, 8 Pack, 16 fl oz Cans",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,8,4.8,,USA,"Punch, Cocktail & Premix"
00082184080504,Jack Daniel's,Jack Daniel's Country Cocktail Malt Downhome Punch,5.0,oz,"Jack Daniel's Country Cocktails Downhome Punch, 23.5 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00082184038130,Jack Daniel's,Jack Daniel's Country Cocktail Malt Downhome Punch,16.0,oz,"Jack Daniel's Country Cocktails Downhome Punch, 16 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00082184004173,Jack Daniel's,Jack Daniel's Country Cocktail Malt Southern Citrus,16.0,oz,"Jack Daniel's Country Cocktails Southern Citrus, 16 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00082184003091,Jack Daniel's,Jack Daniel's Country Cocktail Malt Southern Peach,16.0,oz,"Jack Daniel's Country Cocktails Southern Peach, 16 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00082184038147,Jack Daniel's,Jack Daniel's Country Cocktail Malt Lynchburg Lemonade,16.0,oz,"Jack Daniel's Country Cocktails Lynchburg Lemonade, 16 fl oz Can",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,1,4.8,,USA,"Punch, Cocktail & Premix"
00082184226056,Jack Daniel's,Jack Daniel's Country Cocktail Malt Black Jack Cola,6.0,PK,"Jack Daniel's Country Cocktails Black Jack Cola, 6 Pack, 10 fl oz Bottles",FLAVORED MALT BEVERAGE,Flavored Malt Beverage,EACH,6,4.8,,USA,"Punch, Cocktail & Premix"
00082184204764,Brown-Forman Corporation,Jack Daniel's®,355.0,mL,"Jack Daniel's and Cola Ready to Drink, 355 mL Can, 4-Pack, 14 Proof",Jack Daniel's Whiskey & Cola,Spirit-based Cocktails,EACH,4,7.0,,USA,"Punch, Cocktail & Premix"
00089826230655,"Cuauhtemoc Moctezuma Brewery, Monterrey, Mexico",Dos Equis,12.0,oz,"Dos Equis Ranch Water Hard Seltzer Variety Pack, 12 Pack, 12 fl oz Cans","Dos Equis Ranch Water Hard Seltzer Variety Pack, 12 Pack, 12 fl oz Cans",Ranch Water Hard Seltzer,EACH,12,4.5,,USA,"Punch, Cocktail & Premix"
00810028201910,"Anheuser-Busch, Inc.",Karbach,6.0,PK,"Karbach Margarita Cocktail 6 Pack, 12 fl oz Cans",Margarita Cocktail 6 - 12 fl oz Cans,,EACH,6,9.0,,USA,"Punch, Cocktail & Premix"
00001820020339,"Anheuser-Busch, Inc.",Nutrl,8.0,PK,"NUTRL Vodka Hard Seltzer, Lemonade Variety Pack, Gluten Free, 8 Pack, 12 FL OZ Slim Cans",Lemonade Vodka Seltzer Variety Pack 8 - 12 fl oz Cans,Hard Seltzer,EACH,8,4.5,,USA,"Punch, Cocktail & Premix"
00087692012030,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,6.0,PK,"TRULY Hard Seltzer Lemon Iced Tea, Spiked & Sparkling Water (12 fl. oz. Can, 6pk.)",TRULY Hard Seltzer Lemon Iced Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692008194,TWISTED TEA BREWING COMPANY,Twisted Tea,12.0,PK,"Twisted Tea Raspberry, Hard Iced Tea (12 fl. oz. Can, 12pk.)",Raspberry Hard Iced Tea,,PACK,12,5.0,,USA,"Punch, Cocktail & Premix"
00087692852315,TWISTED TEA BREWING COMPANY,Twisted Tea,1.0,PK,"Twisted Tea Raspberry, Hard Iced Tea (24 fl. oz. Can)",Raspberry Hard Iced Tea,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692851028,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Raspberry, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Raspberry Hard Iced Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00638489002682,DOGFISH HEAD DISTILLING CO,Dogfish Head Spirits,4.0,PK,"Dogfish Head Culinary-Crafted Cocktails Lemon & Lime Gin Crush 7% ABV (12 fl. oz. Can, 4pk.)",Dogfish Head Spirits Culinary-Craf.,,PACK,4,7.0,,USA,"Punch, Cocktail & Premix"
00087692012481,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,12.0,PK,"TRULY Hard Seltzer Lemonade Iced Pop, Spiked & Sparkling Water (100 ml sleeve, 12pk.)",Lemonade Iced Pops,,PACK,12,5.0,,USA,"Punch, Cocktail & Premix"
00087692171027,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Blueberry Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Blueberry Hard Iced Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692008033,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,6.0,PK,"TRULY Hard Seltzer Black Cherry, Spiked & Sparkling Water (12 fl. oz. Can, 6pk.)",TRULY Hard Seltzer Black Cherry,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692751342,TWISTED TEA BREWING COMPANY,Twisted Tea,12.0,PK,"Twisted Tea Half & Half, Hard Iced Tea (12 fl. oz. Can, 12pk.)",Half & Half Hard Iced Tea,,PACK,12,5.0,,USA,"Punch, Cocktail & Premix"
00638489002521,DOGFISH HEAD DISTILLING CO,Dogfish Head Spirits,4.0,PK,"Dogfish Head Culinary-Crafted Cocktails Blueberry Shrub Vodka Soda 7% ABV (12 fl. oz. Can, 4pk.)",Dogfish Head Spirits Culinary-Craf.,,PACK,4,7.0,,USA,"Punch, Cocktail & Premix"
00087692007920,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,6.0,PK,"TRULY Hard Seltzer Blueberry & Acai, Spiked & Sparkling Water (12 fl. oz. Can, 6pk.)",Blueberry & Acai,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692016144,Boston Beer Corporation,Twisted Tea,1.0,PK,"Twisted Tea Pineapple, Hard Iced Tea (24 fl. oz. Can)","Pineapple, Hard Iced Tea",,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692971023,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Peach, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Twisted Tea Peach Hard Iced Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692751021,TWISTED TEA BREWING COMPANY,Twisted Tea,6.0,PK,"Twisted Tea Half & Half, Hard Iced Tea (12 fl. oz. Bottle, 6pk.)",Half & Half Hard Iced Tea,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692836315,Boston Beer Corporation,Twisted Tea,1.0,PK,"Twisted Tea Original, Hard Iced Tea (16 fl. oz. Can)","Original, Hard Iced Tea",,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692009832,TWISTED TEA BREWING COMPANY,Twisted Tea,3.0,PK,"Twisted Tea Original, Hard Iced Tea (24 fl. oz. Cans, 3 pk.)",Twisted Tea Original Hard Iced Tea,,PACK,3,5.0,,USA,"Punch, Cocktail & Premix"
00087692831389,TWISTED TEA BREWING COMPANY,Twisted Tea,18.0,PK,"Twisted Tea Original, Hard Iced Tea (12 fl. oz. Can, 18pk.)",Twisted Tea Original Hard Iced Tea,,PACK,18,5.0,,USA,"Punch, Cocktail & Premix"
00087692012009,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,1.0,PK,"TRULY Hard Seltzer Lemon Iced Tea, Spiked & Sparkling Water (24 fl. oz. Can)",TRULY Hard Seltzer Lemon Iced Tea,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692172314,TWISTED TEA BREWING COMPANY,Twisted Tea,1.0,PK,Twisted Tea Blueberry Hard Iced Tea (24 fl. oz. Can),Blueberry Hard Iced Tea,,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
00087692004172,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,6.0,PK,"TRULY Hard Seltzer Lime, Spiked & Sparkling Water (12 fl. oz. Can, 6pk.)",TRULY Hard Seltzer Lime,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692831037,TWISTED TEA BREWING COMPANY,Twisted Tea,12.0,PK,"Twisted Tea Original, Hard Iced Tea (12 fl. oz. Bottle, 12pk.)",Twisted Tea Original Hard Iced Tea,,PACK,12,5.0,,USA,"Punch, Cocktail & Premix"
00087692751038,TWISTED TEA BREWING COMPANY,Twisted Tea,12.0,PK,"Twisted Tea Half & Half, Hard Iced Tea (12 fl. oz. Bottle, 12pk.)",Half & Half Hard Iced Tea,,PACK,12,5.0,,USA,"Punch, Cocktail & Premix"
00087692009894,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,6.0,PK,"TRULY Hard Seltzer Watermelon & Kiwi, Spiked & Sparkling Water (12 fl. oz. Can, 6pk.)",Watermelon & Kiwi,,PACK,6,5.0,,USA,"Punch, Cocktail & Premix"
00087692016403,Hard Seltzer Beverage Company LLC,TRULY Vodka Hard Seltzer,8.0,PK,"TRULY Vodka Hard Seltzer Blackberry & Lemon (12 fl. oz. Can, 8pk.)",Blackberry & Lemon,,PACK,8,5.0,,USA,"Punch, Cocktail & Premix"
00087692014683,Hard Seltzer Beverage Company LLC,TRULY Vodka Hard Seltzer,4.0,PK,"TRULY Vodka Hard Seltzer Cherry & Lime (12 fl. oz. Can, 4pk.)",Cherry & Lime,,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00087692010814,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,1.0,PK,"TRULY EXTRA Hard Seltzer Berry Blast 8% ABV, Spiked & Sparkling Water (16 fl. oz. Can)",EXTRA Berry Blast,,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00087692014843,Hard Seltzer Beverage Company LLC,TRULY Vodka Hard Seltzer,4.0,PK,"TRULY Vodka Hard Seltzer Pineapple & Cranberry (12 fl. oz. Can, 4pk.)",Pineapple & Cranberry,,PACK,4,5.0,,USA,"Punch, Cocktail & Premix"
00087692015215,Hard Seltzer Beverage Company LLC,TRULY Vodka Hard Seltzer,8.0,PK,"TRULY Vodka Hard Seltzer Cherry & Lime (12 fl. oz. Can, 8pk.)",Cherry & Lime,,PACK,8,5.0,,USA,"Punch, Cocktail & Premix"
00087692010791,Hard Seltzer Beverage Company LLC,TRULY Hard Seltzer,1.0,PK,"TRULY EXTRA Hard Seltzer Pineapple Orange Punch 8% ABV, Spiked & Sparkling Water (16 fl. oz. Can)",EXTRA Pineapple Orange Punch,,EACH,1,8.0,,USA,"Punch, Cocktail & Premix"
00080686850083,Jim Beam Brands Co.,Sauza,355.0,mL,Sauza Agua Fuerte Grapefruit Tequila Ready to Drink Cocktail 355 ml,SZ AGUA FRTE GRPFRT TEQ 5% 355 ML,Tequila,EACH,1,5.0,,USA,"Punch, Cocktail & Premix"
